"iso3","area","year","g_whoregion","g_hbc22","age","sex","new_sp","pop","new_sp_100k","sh.name"
"KHM","Cambodia",2011,"WPR","high","0–14","Female",39,2240858,1.74040479137902,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","0–14","Male",34,2352419,1.44532075280807,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","15–24","Female",690,1469300,46.9611379568502,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","15–24","Male",791,1513072,52.2777501665486,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","25–34","Female",1211,1326731,91.276980789625,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","25–34","Male",1469,1271120,115.56737365473,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","35–44","Female",1092,836784,130.499627143922,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","35–44","Male",1557,770753,202.01024193224,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","45–54","Female",1528,710629,215.020777367656,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","45–54","Male",1972,568720,346.74356449571,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","55–64","Female",1473,463994,317.461001650883,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","55–64","Male",1439,330004,436.055320541569,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","= 65","Female",1242,437037,284.186464761565,"Cambodia"
"KHM","Cambodia",2011,"WPR","high","= 65","Male",1339,314445,425.829636343399,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","0–14","Female",22,2264593,0.971476993879253,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","0–14","Male",31,2378037,1.30359620140477,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","15–24","Female",612,1464290,41.7949996243913,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","15–24","Male",673,1516943,44.3655430691859,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","25–34","Female",1088,1408368,77.2525362689297,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","25–34","Male",1256,1350513,93.0016963924079,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","35–44","Female",957,805546,118.80140923051,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","35–44","Male",1414,741240,190.761426798338,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","45–54","Female",1424,730713,194.878153255793,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","45–54","Male",1904,599437,317.6313774425,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","55–64","Female",1302,485303,268.285998644146,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","55–64","Male",1434,338727,423.349777254249,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","= 65","Female",1198,455411,263.059082894353,"Cambodia"
"KHM","Cambodia",2012,"WPR","high","= 65","Male",1526,325526,468.779759527657,"Cambodia"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","0–14","Female",10,1151860,0.868161061240081,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","0–14","Male",7,1192243,0.58712863065667,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","15–24","Female",59,530272,11.1263653370346,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","15–24","Male",92,540760,17.0130926843701,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","25–34","Female",95,375221,25.318412348989,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","25–34","Male",128,367150,34.8631349584638,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","35–44","Female",131,253488,51.6789749416146,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","35–44","Male",166,242777,68.3755050931513,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","45–54","Female",122,168152,72.5534040629906,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","45–54","Male",201,156206,128.67623522784,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","55–64","Female",91,114175,79.7022115174075,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","55–64","Male",177,102081,173.391718341317,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","= 65","Female",71,108475,65.4528693247292,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2000,"WPR","low","= 65","Male",176,85421,206.038327811662,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","0–14","Female",6,1156855,0.518647540097938,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","0–14","Male",10,1197204,0.835279534649066,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","15–24","Female",51,544862,9.36016826278948,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","15–24","Male",81,554100,14.6182999458581,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","25–34","Female",99,382941,25.8525464758279,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","25–34","Male",137,371816,36.846181982486,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","35–44","Female",121,260742,46.4060258799886,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","35–44","Male",176,247416,71.1352539851909,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","45–54","Female",138,173772,79.4144050825219,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","45–54","Male",219,162578,134.704572574395,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","55–64","Female",104,116272,89.4454382826476,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","55–64","Male",186,103145,180.328663531921,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","= 65","Female",71,110873,64.0372317877211,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2001,"WPR","low","= 65","Male",164,87594,187.22743566911,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","0–14","Female",2,1157516,0.172783788733806,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","0–14","Male",4,1197357,0.334069120571392,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","15–24","Female",72,560972,12.834865198263,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","15–24","Male",86,568247,15.1342637972572,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","25–34","Female",141,390956,36.0654395891098,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","25–34","Male",159,375705,42.3204375773546,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","35–44","Female",151,268016,56.3399200047758,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","35–44","Male",220,251627,87.4309990581297,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","45–54","Female",152,179586,84.6391144075819,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","45–54","Male",223,169123,131.856696014144,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","55–64","Female",117,118660,98.6010450025282,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","55–64","Male",227,104333,217.57258010409,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","= 65","Female",90,113341,79.4063930969376,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2002,"WPR","low","= 65","Male",185,89807,205.997305332546,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","0–14","Female",7,1155284,0.605911619999931,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","0–14","Male",6,1194437,0.502328712188253,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","15–24","Female",77,578679,13.3061680137002,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","15–24","Male",91,583850,15.5861950843539,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","25–34","Female",107,399420,26.7888438235441,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","25–34","Male",180,379793,47.3942384404136,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","35–44","Female",162,275399,58.8237430056028,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","35–44","Male",239,255779,93.4400400345611,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","45–54","Female",156,185620,84.0426678159681,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","45–54","Male",226,175716,128.616631382458,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","55–64","Female",114,121382,93.9183733996803,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","55–64","Male",207,105857,195.5468226003,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","= 65","Female",98,115839,84.6001778330269,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2003,"WPR","low","= 65","Male",196,92013,213.013378544336,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","0–14","Female",12,1152161,1.0415211068592,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","0–14","Male",14,1190866,1.17561505660586,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","15–24","Female",72,598014,12.0398519098215,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","15–24","Male",120,601753,19.9417368920471,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","25–34","Female",137,408487,33.5383990188182,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","25–34","Male",181,385386,46.9658991245141,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","35–44","Female",157,283005,55.4760516598647,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","35–44","Male",231,260367,88.7209208540253,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","45–54","Female",172,191917,89.6220762100283,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","45–54","Male",318,182218,174.516238790899,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","55–64","Female",164,124487,131.740663683758,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","55–64","Male",259,107989,239.839242885849,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","= 65","Female",121,118314,102.270230065757,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2004,"WPR","low","= 65","Male",268,94148,284.658197731232,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","0–14","Female",7,1149674,0.608868253087397,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","0–14","Male",13,1188463,1.09384978749864,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","15–24","Female",101,618850,16.3205946513695,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","15–24","Male",136,622381,21.8515668055419,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","25–34","Female",186,418299,44.4658007788687,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","25–34","Male",223,393436,56.6801207820332,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","35–44","Female",205,290919,70.466349739962,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","35–44","Male",296,265763,111.377430266817,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","45–54","Female",244,198507,122.917579732705,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","45–54","Male",373,188530,197.846496578794,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","55–64","Female",192,128004,149.99531264648,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","55–64","Male",300,110913,270.482269887209,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","= 65","Female",178,120740,147.424217326487,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2005,"WPR","low","= 65","Male",352,96167,366.029927105972,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","0–14","Female",13,1148420,1.13199003848766,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","0–14","Male",12,1187932,1.01015883064014,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","15–24","Female",109,641218,16.998898970397,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","15–24","Male",145,645987,22.4462721386034,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","25–34","Female",196,428906,45.6976586944459,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","25–34","Male",245,404282,60.6012634745054,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","35–44","Female",221,299197,73.8643769823895,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","35–44","Male",340,272132,124.939367659812,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","45–54","Female",228,205397,111.004542422723,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","45–54","Male",406,194602,208.630949322206,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","55–64","Female",222,131961,168.231522949962,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","55–64","Male",345,114708,300.763678209018,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","= 65","Female",205,123111,166.51639577292,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2006,"WPR","low","= 65","Male",354,98077,360.940893379691,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","0–14","Female",7,1148277,0.609609005492577,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","0–14","Male",11,1189046,0.925111391821679,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","15–24","Female",126,664671,18.956747022211,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","15–24","Male",150,671879,22.3254484810509,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","25–34","Female",175,440393,39.7372346971909,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","25–34","Male",258,417714,61.7647481291027,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","35–44","Female",215,307834,69.8428373733896,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","35–44","Male",307,279430,109.866513974877,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","45–54","Female",293,212558,137.844729438553,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","45–54","Male",418,200449,208.531846005717,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","55–64","Female",206,136345,151.08731526642,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","55–64","Male",361,119294,302.613710664409,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","= 65","Female",207,125471,164.978361533741,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2007,"WPR","low","= 65","Male",350,99917,350.290741315292,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","0–14","Female",10,1149192,0.870176611044978,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","0–14","Male",6,1191560,0.503541575749438,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","15–24","Female",101,687992,14.680403260503,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","15–24","Male",159,698361,22.7675944103408,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","25–34","Female",165,452970,36.4262533942645,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","25–34","Male",262,433431,60.4479144315935,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","35–44","Female",209,316775,65.9774287743667,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","35–44","Male",329,287560,114.410905550146,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","45–54","Female",264,219925,120.040923041946,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","45–54","Male",380,206135,184.345210662915,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","55–64","Female",220,141094,155.924419181539,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","55–64","Male",409,124507,328.495586593525,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","= 65","Female",192,127897,150.120800331517,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2008,"WPR","low","= 65","Male",373,101732,366.649628435497,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","0–14","Female",6,1150861,0.521348798855813,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","0–14","Male",11,1194881,0.920593766241157,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","15–24","Female",119,709588,16.7702948753361,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","15–24","Male",159,723137,21.9875348654543,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","25–34","Female",186,466876,39.8392720979446,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","25–34","Male",235,450905,52.117408323261,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","35–44","Female",205,325937,62.8955902521039,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","35–44","Male",325,296329,109.675394578323,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","45–54","Female",265,227412,116.528591279264,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","45–54","Male",382,211764,180.38949018719,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","55–64","Female",217,146117,148.511124646687,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","55–64","Male",366,130095,281.332872131904,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","= 65","Female",207,130489,158.634061108599,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2009,"WPR","low","= 65","Male",351,103579,338.871779028568,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","0–14","Female",13,1153104,1.12739180507569,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","0–14","Male",8,1198615,0.667437000204403,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","15–24","Female",133,728233,18.2633854823937,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","15–24","Male",157,744459,21.0891398989065,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","25–34","Female",152,482264,31.5180067349004,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","25–34","Male",254,469705,54.0764948212176,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","35–44","Female",215,335270,64.1274196915919,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","35–44","Male",287,305609,93.9108468664208,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","45–54","Female",269,234964,114.485623329531,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","45–54","Male",416,217429,191.326823928731,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","55–64","Female",225,151345,148.666952988206,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","55–64","Male",385,135861,283.377864140555,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","= 65","Female",225,133338,168.744093956712,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2010,"WPR","low","= 65","Male",380,105517,360.131542784575,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","0–14","Female",14,1155786,1.2112969009834,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","0–14","Male",8,1202567,0.665243599732905,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","15–24","Female",141,743790,18.9569636590973,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","15–24","Male",145,762059,19.0273981410888,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","25–34","Female",204,499026,40.8796335261089,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","25–34","Male",275,489578,56.1708246694092,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","35–44","Female",208,344813,60.3225516439345,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","35–44","Male",323,315438,102.397301529936,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","45–54","Female",267,242556,110.077672784841,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","45–54","Male",474,223158,212.405560186057,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","55–64","Female",215,156750,137.161084529506,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","55–64","Male",416,141765,293.443374598808,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","= 65","Female",206,136477,150.941184228844,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2011,"WPR","low","= 65","Male",375,107552,348.66855102648,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","0–14","Female",11,1159182,0.948945031927687,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","0–14","Male",10,1207071,0.828451681798337,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","15–24","Female",119,756340,15.7336647539466,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","15–24","Male",144,776157,18.5529474062593,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","25–34","Female",197,517023,38.1027536492574,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","25–34","Male",236,510515,46.227828761153,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","35–44","Female",192,354641,54.1392563183614,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","35–44","Male",326,325921,100.024239002703,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","45–54","Female",246,250211,98.3170204347531,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","45–54","Male",424,228971,185.176288700316,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","55–64","Female",210,162346,129.353356411615,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","55–64","Male",381,147815,257.754625714576,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","= 65","Female",201,139918,143.655569690819,"Lao People’s 
Democratic Republic"
"LAO","Lao People's Democratic Republic",2012,"WPR","low","= 65","Male",365,109715,332.680125780431,"Lao People’s 
Democratic Republic"
"MNG","Mongolia",2000,"WPR","low","0–14","Female",32,413985,7.72974866239115,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","0–14","Male",6,419673,1.42968454010623,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","15–24","Female",200,251251,79.6016732271712,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","15–24","Male",181,257688,70.2399801310111,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","25–34","Female",213,205230,103.785996199386,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","25–34","Male",260,207080,125.555340931041,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","35–44","Female",113,155125,72.8444802578566,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","35–44","Male",171,148883,114.855289052477,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","45–54","Female",41,75802,54.0882826310651,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","45–54","Male",68,73733,92.224648393528,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","55–64","Female",26,50872,51.1086648844158,"Mongolia"
"MNG","Mongolia",2000,"WPR","low","55–64","Male",38,49660,76.520338300443,"Mongolia"
